mah_id,il,ilce,mahalle_adi,risk_score_pred,risk_class_5_pred,risk_label_pred,risk_proba_c1,risk_proba_c2,risk_proba_c3,risk_proba_c4,risk_proba_c5,vs30,population,building_count
100703,Ankara,Bilinmeyen İlçe,Demirayak Mahallesi,0.1435,1,Very Low,0.9792,0.0146,0.0023,0.0035,0.0005,573.0,102,90
100704,Ankara,Bilinmeyen İlçe,Altınbaşak Mahallesi,0.2828,1,Medium,0.661,0.1505,0.0747,0.0743,0.0394,353.86,23575,2192
100705,Ankara,Bilinmeyen İlçe,Sirkeli Yeşilyurt Mahallesi,0.1722,1,Very Low,0.8992,0.0796,0.0104,0.0089,0.0019,427.18,5398,223
100706,Ankara,Bilinmeyen İlçe,Balcılar Mahallesi,0.1487,1,Very Low,0.9869,0.0094,0.0018,0.0016,0.0003,485.37,3915,499
100707,Ankara,Bilinmeyen İlçe,Pazar Başören Mahallesi,0.2379,1,Medium,0.6085,0.1728,0.1203,0.0473,0.0512,419.74,24080,2032
100708,Ankara,Bilinmeyen İlçe,Danişment Mahallesi,0.2242,1,Low,0.8106,0.0991,0.038,0.0121,0.0401,452.66,30719,2820
100709,Ankara,Bilinmeyen İlçe,Yenice Mahallesi,0.164,1,Very Low,0.9096,0.0512,0.0074,0.0233,0.0085,486.72,7686,543
100710,Ankara,Bilinmeyen İlçe,Uzunöz Mahallesi,0.2153,1,Low,0.8867,0.0676,0.0208,0.0085,0.0163,447.17,25397,2258
100711,Ankara,Bilinmeyen İlçe,Yıldırımyağlıca Mahallesi,0.1616,1,Very Low,0.9686,0.022,0.0037,0.0046,0.0011,492.29,102,10
100712,Ankara,Bilinmeyen İlçe,Yıldırımdemirciler Mahallesi,0.1752,1,Very Low,0.9363,0.0424,0.0067,0.013,0.0017,476.85,4829,599
100713,Ankara,Bilinmeyen İlçe,Bayır Mahallesi,0.2096,1,Low,0.9368,0.0378,0.009,0.0069,0.0096,438.16,25521,2080
100714,Ankara,Bilinmeyen İlçe,Çukurca Mahallesi,0.171,1,Very Low,0.9362,0.0535,0.0058,0.0032,0.0012,455.01,2328,104
100715,Ankara,Bilinmeyen İlçe,Fasıl Mahallesi,0.2259,1,Low,0.3651,0.361,0.2113,0.0218,0.0409,446.74,26457,1918
100716,Ankara,Bilinmeyen İlçe,Harmancık Mahallesi,0.2288,1,Low,0.6214,0.1188,0.1199,0.0567,0.0831,412.86,30849,2169
100717,Ankara,Bilinmeyen İlçe,Kömürcü Mahallesi,0.2713,1,Medium,0.5438,0.279,0.1249,0.0404,0.0119,368.9,19451,1517
100718,Ankara,Bilinmeyen İlçe,Yakupabdal Mahallesi,0.1999,1,Low,0.9239,0.0505,0.0115,0.0049,0.0092,503.28,27399,1992
100719,Ankara,Bilinmeyen İlçe,Eğerlibaşköy Mahallesi,0.1688,1,Very Low,0.9011,0.0623,0.0086,0.0269,0.0011,429.87,102,10
100720,Ankara,Bilinmeyen İlçe,Aksak Mahallesi,0.1635,1,Very Low,0.9524,0.0298,0.0085,0.0078,0.0014,516.94,8928,654
100721,Ankara,Bilinmeyen İlçe,Eğerlidereköy Mahallesi,0.1688,1,Very Low,0.9411,0.0368,0.0075,0.0138,0.0008,415.38,102,357
100722,Ankara,Bilinmeyen İlçe,Yayla Mahallesi,0.3128,2,High,0.2554,0.6411,0.0582,0.0344,0.011,410.95,19468,1729
100723,Ankara,Bilinmeyen İlçe,Çavuşlu Mahallesi,0.1696,1,Very Low,0.9594,0.0337,0.0037,0.0025,0.0007,489.11,7366,445
100724,Ankara,Bilinmeyen İlçe,Karahasanlı Mahallesi,0.1827,1,Low,0.9562,0.0304,0.0044,0.0082,0.0008,511.06,102,10
100725,Ankara,Bilinmeyen İlçe,Akarlar Mahallesi,0.2736,1,Medium,0.735,0.1279,0.0608,0.0644,0.0119,329.42,17088,1527
100726,Ankara,Bilinmeyen İlçe,Evciler Mahallesi,0.2371,1,Medium,0.7528,0.169,0.0419,0.013,0.0233,410.39,13288,1292
100727,Ankara,Bilinmeyen İlçe,Kayabükü Mahallesi,0.1715,1,Very Low,0.9738,0.0155,0.0047,0.0055,0.0006,427.09,4924,27
100728,Ankara,Bilinmeyen İlçe,Avcıova Mahallesi,0.184,1,Low,0.9531,0.0357,0.0055,0.0042,0.0015,470.16,19503,1337
100729,Ankara,Bilinmeyen İlçe,Yukarıulucak Mahallesi,0.1972,1,Low,0.9616,0.0241,0.0052,0.0077,0.0013,417.34,10598,1177
100730,Ankara,Bilinmeyen İlçe,Yağcıhüseyin Mahallesi,0.161,1,Very Low,0.9804,0.0118,0.0034,0.0036,0.0008,456.12,9451,735
100731,Ankara,Bilinmeyen İlçe,Belpınar Mahallesi,0.1902,1,Low,0.8578,0.0962,0.0306,0.0128,0.0026,433.49,10923,957
100732,Ankara,Bilinmeyen İlçe,Salın Mahallesi,0.1612,1,Very Low,0.9243,0.044,0.0204,0.0099,0.0014,492.41,102,10
100733,Ankara,Bilinmeyen İlçe,Beşkonak Mahallesi,0.1679,1,Very Low,0.9367,0.0477,0.0082,0.0058,0.0016,452.46,5363,395
100734,Ankara,Bilinmeyen İlçe,Eğerlikozören Mahallesi,0.1643,1,Very Low,0.984,0.0103,0.0016,0.0033,0.0008,527.5,13282,1220
100735,Ankara,Bilinmeyen İlçe,Eğerlialören Mahallesi,0.2186,1,Low,0.909,0.055,0.0118,0.0229,0.0014,376.44,102,144
100736,Ankara,Bilinmeyen İlçe,Yukarıçanlı Mahallesi,0.1778,1,Very Low,0.9427,0.0461,0.0057,0.004,0.0015,454.57,1551,67
100737,Ankara,Bilinmeyen İlçe,Yukarıkese Mahallesi,0.2035,1,Low,0.9427,0.0331,0.0086,0.0135,0.0021,428.02,19092,1354
100738,Ankara,Bilinmeyen İlçe,Kasımlar Mahallesi,0.2141,1,Low,0.8968,0.0542,0.0291,0.0182,0.0017,389.13,5119,450
100739,Ankara,Bilinmeyen İlçe,Hıdırlar Mahallesi,0.2272,1,Low,0.7108,0.1465,0.0612,0.0693,0.0122,436.47,14717,1581
100740,Ankara,Bilinmeyen İlçe,İğceler Mahallesi,0.2374,1,Medium,0.7269,0.1282,0.0356,0.027,0.0823,426.65,22847,1959
100741,Ankara,Bilinmeyen İlçe,Süleler Mahallesi,0.2237,1,Low,0.8553,0.0797,0.0314,0.0184,0.0152,464.72,30760,2613
100742,Ankara,Bilinmeyen İlçe,Berçinçatak Mahallesi,0.2691,1,Medium,0.7403,0.141,0.058,0.0502,0.0105,328.64,13730,1330
100743,Ankara,Bilinmeyen İlçe,Üyücek Mahallesi,0.217,1,Low,0.8123,0.0582,0.0281,0.0573,0.0441,419.65,21415,1692
100744,Ankara,Bilinmeyen İlçe,Gebeler Mahallesi,0.1423,1,Very Low,0.9711,0.0191,0.0059,0.0034,0.0005,585.9,5512,383
100745,Ankara,Bilinmeyen İlçe,Berçinyayalar Mahallesi,0.1547,1,Very Low,0.9766,0.0182,0.0023,0.0023,0.0005,459.37,6253,617
100746,Ankara,Bilinmeyen İlçe,Şahinler,0.1946,1,Low,0.9719,0.0166,0.0042,0.0056,0.0017,486.66,19740,1724
100747,Ankara,Bilinmeyen İlçe,Avdan Mahallesi,0.1631,1,Very Low,0.9656,0.0239,0.0051,0.0048,0.0006,452.1,102,10
100748,Ankara,Bilinmeyen İlçe,Gökbel Mahallesi,0.1944,1,Low,0.9535,0.032,0.0069,0.0059,0.0017,445.92,18923,1340
100749,Ankara,Bilinmeyen İlçe,Dereneci Mahallesi,0.1807,1,Low,0.8499,0.0896,0.0471,0.0111,0.0023,468.02,2124,10
100750,Ankara,Bilinmeyen İlçe,Kavaközü Mahallesi,0.1859,1,Low,0.9414,0.0434,0.0058,0.0034,0.0059,539.63,23184,1976
100751,Ankara,Bilinmeyen İlçe,Karaağaç Mahallesi,0.1558,1,Very Low,0.9756,0.0174,0.0032,0.0032,0.0005,457.27,102,219
100752,Ankara,Bilinmeyen İlçe,Bulak Mahallesi,0.1793,1,Very Low,0.8783,0.1039,0.0086,0.0078,0.0013,408.39,102,326
100753,Ankara,Bilinmeyen İlçe,Ayvacık Mahallesi,0.2584,1,Medium,0.8384,0.0951,0.0208,0.0255,0.0202,400.41,23260,1964
100754,Ankara,Bilinmeyen İlçe,Güvem Mahallesi,0.1668,1,Very Low,0.9699,0.019,0.0035,0.0061,0.0015,550.91,20855,1673
100755,Ankara,Bilinmeyen İlçe,Semeler Mahallesi,0.2535,1,Medium,0.9174,0.0253,0.0148,0.0309,0.0115,392.95,34077,2629
100756,Ankara,Bilinmeyen İlçe,Saray Mahallesi,0.2149,1,Low,0.9001,0.0645,0.0147,0.0114,0.0093,455.52,21990,1638
100757,Ankara,Bilinmeyen İlçe,Çukurören Mahallesi,0.1636,1,Very Low,0.9678,0.0191,0.0055,0.0071,0.0006,418.17,2519,145
100758,Ankara,Bilinmeyen İlçe,Oğlakçı Mahallesi,0.28,1,Medium,0.4911,0.2387,0.2031,0.0367,0.0304,389.25,22658,1878
100759,Ankara,Bilinmeyen İlçe,Yanık Özbekler Mahallesi,0.1532,1,Very Low,0.9673,0.0208,0.0039,0.0071,0.001,504.42,102,10
100760,Ankara,Bilinmeyen İlçe,Kızılcaören Mahallesi,0.1823,1,Low,0.9512,0.0343,0.0057,0.0078,0.0009,404.15,8143,697
100761,Ankara,Bilinmeyen İlçe,Ciğirler Mahallesi,0.2455,1,Medium,0.7022,0.1847,0.0495,0.0601,0.0036,359.47,4385,213
100762,Ankara,Bilinmeyen İlçe,Gazi Mustafa Kemalpaşa Mahallesi,0.1868,1,Low,0.9709,0.0162,0.0037,0.0082,0.0011,427.67,14513,1126
100763,Ankara,Bilinmeyen İlçe,Yenice Mahallesi,0.1746,1,Very Low,0.9715,0.0158,0.0047,0.0044,0.0037,585.03,30069,2601
100764,Ankara,Bilinmeyen İlçe,Akçay Mahallesi,0.1594,1,Very Low,0.991,0.0055,0.0012,0.0018,0.0006,495.3,10096,1155
100765,Ankara,Bilinmeyen İlçe,Karşıyaka Mahallesi,0.1629,1,Very Low,0.938,0.0546,0.003,0.0034,0.001,578.09,10245,954
100766,Ankara,Bilinmeyen İlçe,Karacaören Mahallesi,0.2058,1,Low,0.9477,0.035,0.0074,0.0074,0.0025,437.46,20999,1408
100767,Ankara,Bilinmeyen İlçe,Sazak Mahallesi,0.2047,1,Low,0.8371,0.1111,0.012,0.0384,0.0015,381.99,102,10
100768,Ankara,Bilinmeyen İlçe,Oltan Mahallesi,0.1561,1,Very Low,0.9821,0.0111,0.0029,0.0034,0.0005,456.51,102,10
100769,Ankara,Bilinmeyen İlçe,Yeni Mahallesi,0.3001,2,High,0.2484,0.3738,0.1907,0.1508,0.0363,304.07,15417,1251
100770,Ankara,Bilinmeyen İlçe,Seyran Mahallesi,0.1878,1,Low,0.9026,0.0716,0.0137,0.0079,0.0042,494.08,19070,1975
100771,Ankara,Bilinmeyen İlçe,Kayabaşı Mahallesi,0.1687,1,Very Low,0.9637,0.0293,0.003,0.0031,0.0009,519.84,404,10
100772,Ankara,Bilinmeyen İlçe,Medrese Mahallesi,0.1404,1,Very Low,0.9876,0.0093,0.0014,0.0013,0.0004,520.77,3939,354
100773,Ankara,Bilinmeyen İlçe,Çaldağ Mahallesi,0.286,1,Medium,0.4659,0.1952,0.1447,0.1053,0.0888,329.29,29274,2375
100774,Ankara,Bilinmeyen İlçe,Kargalı Mahallesi,0.185,1,Low,0.9605,0.026,0.0056,0.0052,0.0027,475.13,15435,882
100775,Ankara,Bilinmeyen İlçe,Eski Polatlı Mahallesi,0.1944,1,Low,0.9075,0.0642,0.0097,0.0111,0.0075,455.65,21858,2089
100776,Ankara,Bilinmeyen İlçe,Gündoğan Mahallesi,0.1733,1,Very Low,0.9547,0.0344,0.0051,0.0048,0.001,438.64,851,77
100777,Ankara,Bilinmeyen İlçe,Türkkarsak Mahallesi,0.1649,1,Very Low,0.8999,0.0506,0.0373,0.0109,0.0014,458.12,102,228
100778,Ankara,Bilinmeyen İlçe,Cumhuriyet Mahallesi,0.2857,1,Medium,0.7753,0.1002,0.0561,0.0567,0.0117,311.42,13003,1018
100779,Ankara,Bilinmeyen İlçe,Çakırlar Mahallesi,0.2119,1,Low,0.9488,0.023,0.0098,0.0103,0.008,421.98,22186,1837
100780,Ankara,Bilinmeyen İlçe,Ahi Evran OSB Mahallesi,0.2618,1,Medium,0.814,0.1086,0.0287,0.0279,0.0208,398.16,22774,1903
100781,Ankara,Bilinmeyen İlçe,Yaylabağ Mahallesi,0.2245,1,Low,0.9114,0.0577,0.0142,0.0143,0.0025,393.68,10785,630
100782,Ankara,Bilinmeyen İlçe,Eymir Mahallesi,0.1766,1,Very Low,0.9832,0.011,0.0019,0.003,0.0009,508.33,19901,1506
100783,Ankara,Bilinmeyen İlçe,Örencik Mahallesi,0.1868,1,Low,0.976,0.0173,0.0022,0.0034,0.0011,490.61,19257,1599
100784,Ankara,Bilinmeyen İlçe,Yurtbeyi Mahallesi,0.171,1,Very Low,0.9597,0.0294,0.0053,0.0048,0.0007,474.51,1234,57
100785,Ankara,Bilinmeyen İlçe,Seğmenler Mahallesi,0.1713,1,Very Low,0.9429,0.0411,0.0065,0.0087,0.0008,434.09,102,28
