mah_id,mahalle_adi,ilce_adi,toplam_nufus,toplam_bina,vs30_mean,rjb_distance_km,pga_scenario_mw72,pga_scenario_mw75,earthquake_min_distance_km,earthquake_count_10km,max_magnitude_nearby_20km,strong_earthquakes_20km,insan_etkisi,bina_etkisi,zemin_etkisi,altyapi_etkisi,barinma_etkisi,risk_score,risk_class_5,ml_predicted_class,ml_confidence,ml_risk_score,ml_proba_class_1,ml_proba_class_2,ml_proba_class_3,ml_proba_class_4,ml_proba_class_5,ml_ensemble_score
100075,Yayla Mahallesi,Bilinmeyen İlçe,9038,606,466.2976531936588,29.01197733302352,0.0034944413686545,0.0038116549033273,4.013074367271968,10,3.882653168704476,1,0.1100727342196908,0.1100727342196908,0.3949584099307897,0.2214755437215061,0.1100727342196908,0.2214755437215061,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100076,Sancaktepe Mahallesi,Bilinmeyen İlçe,16564,1516,419.255516161053,49.81834142621096,0.0030572666831077,0.0039750727354994,4.604093746863339,28,3.9204030881074368,1,0.2591253512088544,0.2591253512088544,0.1674739002503873,0.1682421057472268,0.2591253512088544,0.1682421057472268,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100077,Şehit Kubilay Mahallesi,Bilinmeyen İlçe,19528,1853,634.4385122278397,38.35322516108299,0.0025333932961772,0.0038766628801886,2.744345558997388,20,3.6493232851417625,0,0.1605797485190196,0.1605797485190196,0.2294098770061323,0.0998849555673446,0.1605797485190196,0.0998849555673446,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25
100078,Kösrelik Mahallesi,Bilinmeyen İlçe,16642,1516,425.10042713960615,54.50806208248212,0.0023871171684988,0.002767812559895,5.448903637119944,25,4.305178307437361,0,0.127055786856553,0.127055786856553,0.1193638175566413,0.1656338945270884,0.127055786856553,0.1656338945270884,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100079,Sarıbeyler Mahallesi,Bilinmeyen İlçe,21919,1862,486.7840286890855,27.1633125702254,0.0036884017464394,0.0038885080478786,5.8032510109829465,8,3.8971400382817833,0,0.1354255010503254,0.1354255010503254,0.2934880123675546,0.1777631400748336,0.1354255010503254,0.1777631400748336,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100080,Çalseki Mahallesi,Bilinmeyen İlçe,21540,1225,524.175323125882,22.464610780338983,0.0028187795292984,0.0029401650526869,2.4106370485581885,26,3.659689639606433,1,0.1673251940865358,0.1673251940865358,0.2561457512848204,0.1230204665486858,0.1673251940865358,0.1230204665486858,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25
100081,Bağlum Güzelyurt Mahallesi,Bilinmeyen İlçe,24493,1942,359.93519519098083,35.147756376709815,0.0037503798953171,0.0039251108710567,4.302695731184282,11,3.703509484634785,2,0.253837399178042,0.253837399178042,0.2257353230451241,0.2227835712164074,0.253837399178042,0.2227835712164074,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100082,Emniyet Mahallesi,Bilinmeyen İlçe,7094,480,457.3718381897464,32.63908738762881,0.0029345420136151,0.0029825225677339,4.620011225635241,19,3.623370939137961,0,0.1504645876265456,0.1504645876265456,0.3233062139761985,0.2207893085538795,0.1504645876265456,0.2207893085538795,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100083,Gazi Mahallesi,Bilinmeyen İlçe,24516,1463,581.2184561961327,37.93779541091767,0.0035540914083687,0.0029800470364372,6.225547810125139,4,3.6128693117912585,1,0.2457015676933393,0.2457015676933393,0.3196054184551003,0.2297409132783562,0.2457015676933393,0.2297409132783562,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100084,Macun Mahallesi,Bilinmeyen İlçe,13370,1187,600.3444104837031,38.73045253303694,0.0031005495233574,0.0040253271980038,7.211051865915968,26,3.991619066608755,0,0.0928497543634758,0.0928497543634758,0.1882697342066497,0.2177976991805705,0.0928497543634758,0.2177976991805705,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100085,25 Mart Mahallesi,Bilinmeyen İlçe,24610,2000,475.1120401184597,53.1658170419208,0.0032822014939466,0.0036777753148371,1.6304292103590758,5,4.114076038295004,2,0.1784975152670691,0.1784975152670691,0.2379955530373978,0.2075345872082925,0.1784975152670691,0.2075345872082925,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100086,Çamlıca Mahallesi,Bilinmeyen İlçe,9116,762,387.8801622926468,25.36234800765405,0.0037972525316124,0.0030765193258408,3.017215301087385,0,3.608311475693149,0,0.083845510329625,0.083845510329625,0.2635755033881615,0.1579930476076995,0.083845510329625,0.1579930476076995,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100087,Gayret Mahallesi,Bilinmeyen İlçe,25721,2450,317.89307092664563,32.68309668234714,0.0030295710611362,0.0040630585130076,4.091511449693475,14,3.4529767324844154,0,0.0733602073868827,0.0733602073868827,0.3318056345607712,0.3463851443803564,0.0733602073868827,0.3463851443803564,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75
100088,Demetgül Mahallesi,Bilinmeyen İlçe,29595,2579,490.5416057936033,47.54014569767101,0.0033794642948933,0.0036405957119846,5.208402207903752,14,3.573810623339997,0,0.1359662461566612,0.1359662461566612,0.1803541906990595,0.1409436574824498,0.1359662461566612,0.1409436574824498,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25
100089,Varlık Mahallesi,Bilinmeyen İlçe,24160,1889,338.35169972992685,43.12505168160056,0.0037572587812947,0.0038865415945887,3.793352869556576,0,3.7597195689927454,1,0.1420388060951644,0.1420388060951644,0.3977301200664378,0.213336963047497,0.1420388060951644,0.213336963047497,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100090,Işınlar Mahallesi,Bilinmeyen İlçe,13502,937,539.2706639342207,38.560982381508815,0.0027105183724029,0.0035318441968258,5.943922666493218,16,4.161846018701177,1,0.1691985776273431,0.1691985776273431,0.2899709680900766,0.1222174448441694,0.1691985776273431,0.1222174448441694,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25
100091,Demetlale Mahallesi,Bilinmeyen İlçe,26507,2148,437.7196872098084,46.55342405360851,0.0033735826121297,0.0031495841605669,6.605803236291372,9,4.345871914009597,0,0.1085903009367118,0.1085903009367118,0.1831722357392194,0.3287089476664033,0.1085903009367118,0.3287089476664033,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75
100092,Barış Mahallesi,Bilinmeyen İlçe,100,70,492.9106421584015,43.28905888660437,0.0029073561705611,0.0034350896501332,5.087622943958219,13,4.089163735038473,0,0.2605261500795676,0.2605261500795676,0.3667594882706817,0.0988813436742835,0.2605261500795676,0.0988813436742835,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25
100093,Ragıp Tüzün Mahallesi,Bilinmeyen İlçe,15526,1293,479.6010048344385,31.819453479733408,0.0022821905858932,0.0025434467874104,6.952767906924206,26,3.890805604698796,0,0.1232925825155951,0.1232925825155951,0.219669780721001,0.1877851783938583,0.1232925825155951,0.1877851783938583,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100094,Yeniçağ Mahallesi,Bilinmeyen İlçe,3743,108,415.0171311179784,27.45213551451431,0.0030170417341296,0.0031150133844706,5.467571823581496,0,3.899264069664337,0,0.1916764480804462,0.1916764480804462,0.1561917394510947,0.1259919139231936,0.1916764480804462,0.1259919139231936,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25
100095,Yunus Emre Mahallesi,Bilinmeyen İlçe,20531,2100,438.619684057969,55.98609181635504,0.0030482168593967,0.0031595563589804,3.018615222724593,21,3.525512279665191,0,0.1540638421383514,0.1540638421383514,0.1911576045928186,0.2741655905126262,0.1540638421383514,0.2741655905126262,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75
100096,Çarşı Mahallesi,Bilinmeyen İlçe,25743,2267,388.1207126415172,36.22795916428711,0.0036065488499895,0.0035708584568199,9.63865907996339,18,3.857614734947009,0,0.1345441767898749,0.1345441767898749,0.2902988836969941,0.2349437575990437,0.1345441767898749,0.2349437575990437,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100097,Tepealtı Mahallesi,Bilinmeyen İlçe,100,10,411.6774951197677,36.97765127030605,0.0030435932021032,0.0038540445609283,3.3038026013215367,0,4.446722948962037,0,0.0934273489673784,0.0934273489673784,0.2495143270768085,0.2503094464670985,0.0934273489673784,0.2503094464670985,3,3,0.732773003143661,0.7021864345129667,0.0,0.22924062940223605,0.732773003143661,0.03798636745410298,0.0,0.7021864345129667
100098,Esentepe Mahallesi,Bilinmeyen İlçe,12468,1019,510.2310201971305,36.48067377074895,0.0031336961570359,0.003660848903098,3.663819092713904,24,3.747512072991377,0,0.1122127420253577,0.1122127420253577,0.1670739266914962,0.2787841109353229,0.1122127420253577,0.2787841109353229,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75
100099,Ergenekon Mahallesi,Bilinmeyen İlçe,12057,1038,440.7658861525484,41.19821193981012,0.0042324388179288,0.0033499298578037,3.6991739305800126,20,3.0422844099192536,0,0.1531978393455466,0.1531978393455466,0.2012390238272573,0.1887817218208732,0.1531978393455466,0.1887817218208732,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100100,Anadolu Mahallesi,Bilinmeyen İlçe,12137,1117,450.1544638486183,43.99209178735215,0.003032237207405,0.002512266716823,3.1213292123624914,13,3.437091577147668,1,0.1799964364998102,0.1799964364998102,0.2329245703255833,0.2894435682109971,0.1799964364998102,0.2894435682109971,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75
100101,Karşıyaka Mahallesi,Bilinmeyen İlçe,13347,1044,417.1950749553748,36.36274686593814,0.0028059115907293,0.0035852081111877,5.3211479620997295,15,3.9310814509239047,0,0.209532313739317,0.209532313739317,0.2899621588076326,0.3373209241278603,0.209532313739317,0.3373209241278603,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75
100102,Demetevler Mahallesi,Bilinmeyen İlçe,100,10,446.6327881970017,48.85481836101168,0.0027464460529336,0.002914479072912,7.415618616922004,11,4.063593052917812,0,0.1881099200396105,0.1881099200396105,0.2038791679418624,0.0445374624713054,0.1881099200396105,0.0445374624713054,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25
100103,Mehmet Akif Ersoy Mahallesi,Bilinmeyen İlçe,4209,429,364.6505171413749,41.06071432918064,0.0029923450754135,0.0037896457498005,5.239160736828307,5,4.158971450499347,0,0.1420735213486515,0.1420735213486515,0.1545552036071811,0.1975946892406068,0.1420735213486515,0.1975946892406068,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100104,Özevler Mahallesi,Bilinmeyen İlçe,26754,2056,314.6389685526885,34.98500465014825,0.0025625898099619,0.0023618132457039,5.569779785144398,17,4.142697936361506,0,0.0939588817239806,0.0939588817239806,0.3042340697071415,0.1707253155112578,0.0939588817239806,0.1707253155112578,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100105,Yeşilevler Mahallesi,Bilinmeyen İlçe,39761,3192,499.486596700658,42.181782005024814,0.0036508706446993,0.0042807555983634,5.064008298131533,7,3.937991642881735,0,0.1161142315123947,0.1161142315123947,0.2316813710807802,0.2054025702591972,0.1161142315123947,0.2054025702591972,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100106,Güzelyaka Mahallesi,Bilinmeyen İlçe,14508,1118,405.71552340161134,51.84711832810461,0.0025095412785198,0.0028360409641563,6.3605307585909605,26,3.664577102719808,0,0.128197325617506,0.128197325617506,0.3448563323730397,0.243137198639904,0.128197325617506,0.243137198639904,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100107,Pamuklar Mahallesi,Bilinmeyen İlçe,24490,1889,368.1170807202425,53.80550721808127,0.0028386600805789,0.0033745834917724,7.656388283698115,20,3.936766331624482,0,0.2582501172450542,0.2582501172450542,0.3664494952064893,0.30795629450114,0.2582501172450542,0.30795629450114,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75
100108,Güventepe Mahallesi,Bilinmeyen İlçe,21199,1885,402.6045410964719,42.761177059321554,0.0032784104203874,0.0033948149207194,3.8104474908886754,2,3.278681073484612,1,0.0526058243339418,0.0526058243339418,0.2112951094767122,0.1801126221365216,0.0526058243339418,0.1801126221365216,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100109,Burç Mahallesi,Bilinmeyen İlçe,14160,1147,373.0501769413329,48.1163287820199,0.0031520630853349,0.0036329492399069,6.675125406716745,6,4.1641194313177525,1,0.1429978574028881,0.1429978574028881,0.1668958537597955,0.2301740242948481,0.1429978574028881,0.2301740242948481,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100110,Barıştepe Mahallesi,Bilinmeyen İlçe,15683,1312,448.7051491753485,38.45703885664129,0.0034063447128219,0.0037889552568957,5.06095770053133,0,3.948333024225085,0,0.1861806809588889,0.1861806809588889,0.2692602543590854,0.3561009868508237,0.1861806809588889,0.3561009868508237,4,4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
100111,Kayalar Mahallesi,Bilinmeyen İlçe,18829,1216,500.16935014455873,42.97342352052803,0.0036448763770413,0.0038365906756349,4.723088032032452,2,3.737293022814192,1,0.1074739772895349,0.1074739772895349,0.3835923603481125,0.2236802917893788,0.1074739772895349,0.2236802917893788,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100112,Çiğdemtepe Mahallesi,Bilinmeyen İlçe,100,97,527.0812280321813,33.391031104339845,0.0029329914166635,0.0035073440973645,3.43020337383552,21,3.7637155554176656,0,0.1709766221953513,0.1709766221953513,0.2136648353350787,0.1507793705281582,0.1709766221953513,0.1507793705281582,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100113,Yıldırım Beyazıt Mahallesi,Bilinmeyen İlçe,646,10,490.1957201993095,42.563049623312345,0.0021505754000981,0.0042285978799781,8.362184629860975,7,4.149964577293102,0,0.1213501097504527,0.1213501097504527,0.2058513483286042,0.3534919571400952,0.1213501097504527,0.3534919571400952,4,4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
100114,Aşağı Yahyalar Mahallesi,Bilinmeyen İlçe,3972,367,548.0550309779194,58.68652401463935,0.0040307517883181,0.0041041831152965,7.048125051622925,20,4.033508322849992,0,0.1224407141835733,0.1224407141835733,0.3392721642692289,0.1610440653154445,0.1224407141835733,0.1610440653154445,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100115,Yukarı Yahyalar Mahallesi,Bilinmeyen İlçe,23856,2124,286.0529667723868,47.03267507114611,0.0027841021056798,0.0030569787728341,3.313478791412515,13,3.944017874026005,3,0.0817268988903909,0.0817268988903909,0.3989444626935705,0.1353985898464922,0.0817268988903909,0.1353985898464922,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25
100116,Kaletepe Mahallesi,Bilinmeyen İlçe,6795,618,524.0929786567085,36.345783820784376,0.0035993206859955,0.0025313188417617,2.493303613756228,18,3.3767526505736374,0,0.0912764736616641,0.0912764736616641,0.2612708997528963,0.0938936380662289,0.0912764736616641,0.0938936380662289,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25
100117,Avcılar Mahallesi,Bilinmeyen İlçe,15642,1273,426.14159157122873,23.86686291918239,0.0032568000532848,0.003233649580169,2.660166328579424,0,3.791745528484809,0,0.2386125798334872,0.2386125798334872,0.3220141589529973,0.246686551167561,0.2386125798334872,0.246686551167561,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100118,İvedikköy Mahallesi,Bilinmeyen İlçe,16057,1118,478.43341958913607,33.74248769350856,0.0031767414529743,0.0035607525057008,3.0472494574332565,6,3.906506736326455,0,0.1389443452355749,0.1389443452355749,0.3230867700986599,0.1518092629591793,0.1389443452355749,0.1518092629591793,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100119,Serhat Mahallesi,Bilinmeyen İlçe,31021,2530,453.1372085329455,32.0620962178519,0.0017878798698635,0.0039420226981805,6.473687794184867,12,3.820097215167461,1,0.1757969608852049,0.1757969608852049,0.1249963314490765,0.1682568393592223,0.1757969608852049,0.1682568393592223,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100120,Uğur Mumcu Mahallesi,Bilinmeyen İlçe,21837,1568,472.25614153485327,26.169493161912825,0.0032332149912167,0.0034821792588512,1.769736368188981,26,3.579622526960585,1,0.1094873781492809,0.1094873781492809,0.1687342544817282,0.2037007909908783,0.1094873781492809,0.2037007909908783,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100121,Ostim OSB Mahallesi,Bilinmeyen İlçe,17031,1557,465.1460723036493,35.73847017207934,0.0025862048896756,0.0035430719415231,2.855721976028786,0,3.9309679412473,0,0.1951967420543097,0.1951967420543097,0.3915889936541573,0.1379376303245841,0.1951967420543097,0.1379376303245841,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25
100122,İlkyerleşim Mahallesi,Bilinmeyen İlçe,2046,185,539.2592335310876,39.83894218956743,0.0026763796810059,0.0034705590950486,3.7430302722079065,21,3.587289886500588,0,0.1244781973786516,0.1244781973786516,0.2598136252795836,0.2974807075081736,0.1244781973786516,0.2974807075081736,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75
100123,Yuvaköy Mahallesi,Bilinmeyen İlçe,15641,1252,436.71870726603976,24.17158614630977,0.0034415548885735,0.0034610814014935,4.639040172818749,46,3.8896258725097055,1,0.1124104474952407,0.1124104474952407,0.2590616328430211,0.113703321300958,0.1124104474952407,0.113703321300958,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25
100124,Yakacık Mahallesi,Bilinmeyen İlçe,23480,1823,568.161257085858,49.73167978689827,0.0027763390521706,0.0041405081808675,5.135711021054807,23,3.945419845188342,1,0.1076821672504563,0.1076821672504563,0.2232179734314767,0.1757810922054802,0.1076821672504563,0.1757810922054802,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100125,Kuzey Yıldızı Mahallesi,Bilinmeyen İlçe,100,93,579.6491302857389,28.964593058507937,0.0030121097283363,0.0042061102777077,4.84071721750857,19,3.481281941555936,1,0.1714153548603824,0.1714153548603824,0.3449908841251801,0.3553738185211168,0.1714153548603824,0.3553738185211168,4,3,0.7002673233536273,0.8249331691615931,0.0,0.0,0.7002673233536273,0.29973267664637265,0.0,0.8249331691615931
100126,Memlik Mahallesi,Bilinmeyen İlçe,19014,1649,466.2353663185434,35.87251118674578,0.0031692419217308,0.0033522992949304,5.336921952539228,28,3.498037230416108,0,0.2069939280564522,0.2069939280564522,0.236768078548519,0.2783581950396313,0.2069939280564522,0.2783581950396313,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75
100127,Turgut Özal Mahallesi,Bilinmeyen İlçe,10193,401,424.1791049893356,48.88691403111683,0.003272908587281,0.0030800595517446,3.869430447201837,10,3.601185868441121,1,0.0485163066130208,0.0485163066130208,0.1285240844828207,0.2746311759551789,0.0485163066130208,0.2746311759551789,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75
100128,Kardelen Mahallesi,Bilinmeyen İlçe,10037,1081,456.73835452705896,40.59834058639575,0.0031862173234911,0.0031049668374323,7.389348288656043,3,3.679379976644999,1,0.1762132338821584,0.1762132338821584,0.3600692938547165,0.2607527600632302,0.1762132338821584,0.2607527600632302,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75
100129,İnönü Mahallesi,Bilinmeyen İlçe,100,33,516.8851464335356,26.554677467894564,0.0033618052936144,0.0038337303908196,2.5758202161234696,23,3.881809338058981,0,0.1825190894360634,0.1825190894360634,0.2393893002893941,0.1415282417197615,0.1825190894360634,0.1415282417197615,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25
100130,Kentkoop Mahallesi,Bilinmeyen İlçe,25950,2138,322.5328613626806,47.48218492189186,0.002732335907023,0.0034547333588479,5.663960661138029,16,4.012835545141711,0,0.1282256814715078,0.1282256814715078,0.2656780027091682,0.2190187650664044,0.1282256814715078,0.2190187650664044,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100131,Şirintepe Mahallesi,Bilinmeyen İlçe,23078,1817,494.4650286735279,35.55039971351896,0.0031697572419094,0.0031771143246817,3.178592353870536,15,3.2344399843936644,0,0.1351866278245559,0.1351866278245559,0.1657054064682916,0.1359318247052484,0.1351866278245559,0.1359318247052484,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25
100132,Misket Mahallesi,Bilinmeyen İlçe,23889,2332,448.0933517425027,37.6551213425108,0.0030350260815565,0.004080939151304,3.145293731618852,17,4.092559288934729,1,0.1750547084969922,0.1750547084969922,0.033741416560061,0.2406725191718544,0.1750547084969922,0.2406725191718544,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100133,Malazgirt Mahallesi,Bilinmeyen İlçe,2791,10,485.4692266201402,52.5708902045448,0.0029312757426861,0.0039764372736014,8.22455651597729,28,4.291989358811418,0,0.1871063745535946,0.1871063745535946,0.1727601611336755,0.2018096943521075,0.1871063745535946,0.2018096943521075,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100134,Tandoğan Mahallesi,Bilinmeyen İlçe,8018,187,480.1894277276437,40.67371405349251,0.0037395394867028,0.0038055718273247,9.581767848157526,16,3.768340984399308,0,0.1407821674641452,0.1407821674641452,0.2010584727275771,0.1977777921770953,0.1407821674641452,0.1977777921770953,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100135,Fatih Mahallesi,Bilinmeyen İlçe,5747,340,369.0576643462617,38.48399566638211,0.0022476398129844,0.0038800279818448,5.164879505869006,0,3.707237276885041,1,0.1123921797204708,0.1123921797204708,0.0999862024283404,0.206901564748845,0.1123921797204708,0.206901564748845,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100136,Atatürk Mahallesi,Bilinmeyen İlçe,9286,908,467.3774520669905,32.01608976459016,0.0028404730321666,0.0031019870715982,7.152014277197196,15,4.370357205725902,1,0.1469669593092689,0.1469669593092689,0.1933274586471629,0.1091771364432303,0.1469669593092689,0.1091771364432303,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25
100137,Satıkadın Mahallesi,Bilinmeyen İlçe,100,10,470.6515133532628,44.20699164527596,0.0022094046489839,0.003947519157038,4.033877896633121,16,4.283666188476627,0,0.1948419657932766,0.1948419657932766,0.1834164893505462,0.0674509028546779,0.1948419657932766,0.0674509028546779,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25
100138,Kanuni Sultan Süleyman Mahallesi,Bilinmeyen İlçe,100,10,546.7976502343993,34.54026546747555,0.0032559620455146,0.0034158458830189,7.452810287740768,26,4.152852531571976,0,0.0633008235291323,0.0633008235291323,0.3066571538605245,0.2139929678758101,0.0633008235291323,0.2139929678758101,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
